A00-B99;;;;;A00-B99. ДЕЯКІ ІНФЕКЦІЙНІ ТА ПАРАЗИТАРНІ ХВОРОБИ;;
;;;Q32.00;;Вроджена трахеомаляція;;
;;;Q32.10;;Iнші вроджені вади розвитку трахеї;;
;;;Q32.20;;Вроджена бронхомаляція;;
;;;Q32.30;;Вроджений стеноз бронхів;;
;;;Q32.40;;Iнші вроджені вади розвитку бронхів;;
;;Q33;;;Q33. Вроджені вади розвитку легені;;
;;;Q33.00;;Вроджена кіста легені;;
;;;Q33.10;;Додаткова доля легені;;
;;;Q33.20;;Секвестрація легені;;
;;;Q33.30;;Агенезія легені;;
;;;Q33.40;;Вроджена бронхоектазія;;
;;;Q33.50;;Ектопія тканини в легені;;
;;;Q33.60;;Гіпоплазія та дисплазія легені;;
;;;Q33.80;;Iнші вроджені вади розвитку легені;;
;;;Q33.90;;Вроджена вада розвитку легені, неуточнена;;
;;Q34;;;Q34. Iнші вроджені вади розвитку органів дихання;;
;;;Q34.00;;Аномалія плеври;;
;;;Q34.10;;Вроджена кіста середостіння;;
;;;Q34.80;;Iнші уточнені вроджені вади розвитку органів дихання;;
;;;Q34.90;;Вроджена вада розвитку органів дихання, неуточнена;;
;Q35-Q37;;;;Q35-Q37. Заяча губа та розщілина піднебіння;;
;;Q35;;;Q35. Щілина піднебіння (заяча губа);;
;;;Q35.00;;Щілина твердого піднебіння, двостороння;;
;;;Q35.10;;Щілина твердого піднебіння, одностороння;;
;;;Q35.20;;Щілина м'якого піднебіння, двостороння;;
;;;Q35.30;;Щілина м'якого піднебіння, одностороння;;
;;;Q35.40;;Щілина твердого піднебіння з розщілиною м'якого піднебіння, двостороння;;
;;;Q35.50;;Щілина твердого піднебіння з розщілиноюм'якого піднебіння, одностороння;;
;;;Q35.60;;Щілина піднебіння серединна;;
;;;Q35.70;;Щілина язичка;;
;;;Q35.80;;Щілина піднебіння (вовча паща), неуточнена двостороння;;
;;;Q35.90;;Щілина піднебіння (вовча паща), неуточнена одностороння;;
;;Q36;;;Q36. Щілина губи (заяча губа);;
;;;Q36.00;;Щілина губи, двостороння;;
;;;Q36.10;;Щілина губи, серединна;;
;;;Q36.90;;Щілина губи, одностороння;;
;;Q37;;;Q37. Щілина піднебіння і губи (вовча паща з заячою губою);;
;;;Q37.00;;Щілина твердого піднебіння і губи, двостороння;;
;;;Q37.10;;Щілина твердого піднебіння і губи, одностороння;;
;;;Q37.20;;Щілина м'якого піднебіння і губи;;
;;;Q37.30;;Щілина м'якого піднебіння і губи, одностороння;;
;;;Q37.40;;Щілина твердого та м'якого піднебіння і губи, двостороння;;
;;;Q37.50;;Щілина твердого та м'якого піднебіння і губи, одностороння;;
;;;Q37.80;;Неуточнена щілина піднебіння і губи, двостороння;;
;;;Q37.90;;Неуточнена щілина піднебіння і губи, одностороння;;
;Q38-Q45;;;;Q38-Q45. Iнші природжені вади розвитку органів травлення;;
;;Q38;;;Q38. Iнші вроджені вади розвитку язика, рота і глотки;;
;;;Q38.00;;Вроджені вади розвитку губ, не класифіковані в інших рубриках;;
;;;Q38.10;;Анкілоглосія;;
;;;Q38.20;;Макроглосія;;
;;;Q38.30;;Iнші вроджені вади розвитку язика;;
